09.05.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	218.00	733.00	1181.00	1464.50	1325.50	1302.00	173.50	0.00	0.00	-183.50	-516.50	-644.50	0.00	0.00	0.00

10.05.11	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	43.00	565.00	979.00	1055.00	872.50	966.00	619.50	0.00	-11.50	-448.50	-585.00	-376.50	0.00	0.00	0.00

11.05.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	46.00	546.00	890.50	1161.50	1224.00	610.00	0.00	0.00	-84.00	-531.50	-670.00	0.00	0.00	0.00	0.00

12.05.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	97.00	769.00	251.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

13.05.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	46.00	171.00	590.00	1109.00	1167.00	1494.50	1830.50	1920.00	1629.50	1156.50	551.50	0.00	0.00	0.00	0.00	0.00	0.00

